time,ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw,raw
1786395941653,53061D0000000000,FE36B701,3EC6B333,929D0000,12000000,4C000000,C35F0000,79000000,0F000000,E4FFFFFF,B7020000,53061D0000000000FE36B7013EC6B333929D0000120000004C000000C35F0000790000000F000000E4FFFFFFB7020000
1786395941653,B7061D0000000000,3B37B701,36C6B333,929D0000,12000000,4C000000,BA5F0000,B6000000,16000000,D6FFFFFF,AE020000,B7061D00000000003B37B70136C6B333929D0000120000004C000000BA5F0000B600000016000000D6FFFFFFAE020000
1786395941653,1B071D0000000000,7737B701,2FC6B333,929D0000,12000000,4C000000,AF5F0000,F2000000,1D000000,C8FFFFFF,A3020000,1B071D00000000007737B7012FC6B333929D0000120000004C000000AF5F0000F20000001D000000C8FFFFFFA3020000
1786395941653,7F071D0000000000,B437B701,28C6B333,929D0000,12000000,4C000000,A55F0000,2F010000,25000000,B9FFFFFF,99020000,7F071D0000000000B437B70128C6B333929D0000120000004C000000A55F00002F01000025000000B9FFFFFF99020000
1786395941653,E3071D0000000000,F137B701,21C6B333,929D0000,12000000,4C000000,9B5F0000,6C010000,2C000000,ABFFFFFF,8F020000,E3071D0000000000F137B70121C6B333929D0000120000004C0000009B5F00006C0100002C000000ABFFFFFF8F020000
1786395941653,47081D0000000000,2E38B701,1AC6B333,929D0000,12000000,4C000000,915F0000,A9010000,33000000,9DFFFFFF,85020000,47081D00000000002E38B7011AC6B333929D0000120000004C000000915F0000A9010000330000009DFFFFFF85020000
1786395941653,AB081D0000000000,6B38B701,13C6B333,929D0000,12000000,4C000000,885F0000,E6010000,39000000,8EFFFFFF,7C020000,AB081D00000000006B38B70113C6B333929D0000120000004C000000885F0000E6010000390000008EFFFFFF7C020000
1786395942653,10091D0000000000,A838B701,0DC6B333,929D0000,12000000,4C000000,815F0000,23020000,40000000,80FFFFFF,75020000,10091D0000000000A838B7010DC6B333929D0000120000004C000000815F0000230200004000000080FFFFFF75020000
1786395942653,74091D0000000000,E538B701,06C6B333,929D0000,12000000,4C000000,795F0000,60020000,47000000,72FFFFFF,6D020000,74091D0000000000E538B70106C6B333929D0000120000004C000000795F0000600200004700000072FFFFFF6D020000
1786395942653,D8091D0000000000,2239B701,FFC5B333,929D0000,12000000,4C000000,765F0000,9D020000,4D000000,63FFFFFF,6A020000,D8091D00000000002239B701FFC5B333929D0000120000004C000000765F00009D0200004D00000063FFFFFF6A020000
1786395942653,3C0A1D0000000000,EC38B701,E5C5B333,929D0000,12000000,4C000000,7B5F0000,D8020000,54000000,55FFFFFF,6F020000,3C0A1D0000000000EC38B701E5C5B333929D0000120000004C0000007B5F0000D80200005400000055FFFFFF6F020000
1786395942653,A00A1D0000000000,B438B701,CAC5B333,929D0000,12000000,4C000000,805F0000,16030000,5B000000,47FFFFFF,74020000,A00A1D0000000000B438B701CAC5B333929D0000120000004C000000805F0000160300005B00000047FFFFFF74020000
1786395942653,040B1D0000000000,7D38B701,AFC5B333,929D0000,12000000,4C000000,855F0000,52030000,61000000,39FFFFFF,79020000,040B1D00000000007D38B701AFC5B333929D0000120000004C000000855F0000520300006100000039FFFFFF79020000
1786395942653,680B1D0000000000,4638B701,95C5B333,929D0000,12000000,4C000000,895F0000,8F030000,68000000,2BFFFFFF,7D020000,680B1D00000000004638B70195C5B333929D0000120000004C000000895F00008F030000680000002BFFFFFF7D020000
1786395942653,CC0B1D0000000000,1038B701,7BC5B333,929D0000,12000000,4C000000,8F5F0000,CB030000,6F000000,1DFFFFFF,83020000,CC0B1D00000000001038B7017BC5B333929D0000120000004C0000008F5F0000CB0300006F0000001DFFFFFF83020000
1786395942653,310C1D0000000000,DA37B701,61C5B333,929D0000,12000000,4C000000,955F0000,06040000,76000000,0FFFFFFF,89020000,310C1D0000000000DA37B70161C5B333929D0000120000004C000000955F000006040000760000000FFFFFFF89020000
1786395942653,950C1D0000000000,A437B701,47C5B333,929D0000,12000000,4C000000,9A5F0000,42040000,7D000000,00FFFFFF,8E020000,950C1D0000000000A437B70147C5B333929D0000120000004C0000009A5F0000420400007D00000000FFFFFF8E020000
1786395943653,F90C1D0000000000,6E37B701,2DC5B333,929D0000,12000000,4C000000,9F5F0000,7E040000,83000000,F3FEFFFF,93020000,F90C1D00000000006E37B7012DC5B333929D0000120000004C0000009F5F00007E04000083000000F3FEFFFF93020000
1786395943653,5D0D1D0000000000,3837B701,14C5B333,929D0000,12000000,4C000000,A55F0000,B8040000,8A000000,E5FEFFFF,99020000,5D0D1D00000000003837B70114C5B333929D0000120000004C000000A55F0000B80400008A000000E5FEFFFF99020000
1786395943653,C10D1D0000000000,0437B701,FBC4B333,929D0000,12000000,4C000000,A95F0000,F2040000,91000000,D7FEFFFF,9D020000,C10D1D00000000000437B701FBC4B333929D0000120000004C000000A95F0000F204000091000000D7FEFFFF9D020000
