time,ts,utm_x,utm_y,z,utm_zone_n,utm_zone_l,heading,inx_x,inx_y,inx_z,inx_yaw,raw
1786394423903,53DC050000000000,FB36B701,43C6B333,929D0000,12000000,4C000000,D85F0000,73000000,04000000,E8FFFFFF,AF000000,53DC050000000000FB36B70143C6B333929D0000120000004C000000D85F00007300000004000000E8FFFFFFAF000000
1786394423903,B7DC050000000000,3437B701,42C6B333,929D0000,12000000,4C000000,D65F0000,AC000000,05000000,DBFFFFFF,AD000000,B7DC0500000000003437B70142C6B333929D0000120000004C000000D65F0000AC00000005000000DBFFFFFFAD000000
1786394423903,1BDD050000000000,6D37B701,40C6B333,929D0000,12000000,4C000000,D65F0000,E5000000,07000000,CFFFFFFF,AD000000,1BDD0500000000006D37B70140C6B333929D0000120000004C000000D65F0000E500000007000000CFFFFFFFAD000000
1786394423903,7FDD050000000000,A437B701,3EC6B333,929D0000,12000000,4C000000,D55F0000,1C010000,09000000,C2FFFFFF,AC000000,7FDD050000000000A437B7013EC6B333929D0000120000004C000000D55F00001C01000009000000C2FFFFFFAC000000
1786394423903,E3DD050000000000,DB37B701,3DC6B333,929D0000,12000000,4C000000,D55F0000,53010000,0A000000,B6FFFFFF,AC000000,E3DD050000000000DB37B7013DC6B333929D0000120000004C000000D55F0000530100000A000000B6FFFFFFAC000000
1786394423903,47DE050000000000,1238B701,3BC6B333,929D0000,12000000,4C000000,D35F0000,8A010000,0C000000,AAFFFFFF,AA000000,47DE0500000000001238B7013BC6B333929D0000120000004C000000D35F00008A0100000C000000AAFFFFFFAA000000
1786394423903,ACDE050000000000,4838B701,39C6B333,929D0000,12000000,4C000000,D35F0000,C0010000,0E000000,9EFFFFFF,AA000000,ACDE0500000000004838B70139C6B333929D0000120000004C000000D35F0000C00100000E0000009EFFFFFFAA000000
1786394423903,0FDF050000000000,7E38B701,38C6B333,929D0000,12000000,4C000000,D35F0000,F6010000,0F000000,92FFFFFF,AA000000,0FDF0500000000007E38B70138C6B333929D0000120000004C000000D35F0000F60100000F00000092FFFFFFAA000000
1786394423903,74DF050000000000,B338B701,36C6B333,929D0000,12000000,4C000000,D25F0000,2B020000,11000000,87FFFFFF,A9000000,74DF050000000000B338B70136C6B333929D0000120000004C000000D25F00002B0200001100000087FFFFFFA9000000
1786394423903,D8DF050000000000,E938B701,35C6B333,929D0000,12000000,4C000000,D15F0000,60020000,12000000,7BFFFFFF,A8000000,D8DF050000000000E938B70135C6B333929D0000120000004C000000D15F000060020000120000007BFFFFFFA8000000
1786394424903,3CE0050000000000,B838B701,1EC6B333,929D0000,12000000,4C000000,D05F0000,96020000,14000000,6FFFFFFF,A7000000,3CE0050000000000B838B7011EC6B333929D0000120000004C000000D05F000096020000140000006FFFFFFFA7000000
1786394424903,A0E0050000000000,8838B701,08C6B333,929D0000,12000000,4C000000,CE5F0000,CA020000,15000000,63FFFFFF,A5000000,A0E00500000000008838B70108C6B333929D0000120000004C000000CE5F0000CA0200001500000063FFFFFFA5000000
1786394424903,04E1050000000000,5838B701,F2C5B333,929D0000,12000000,4C000000,CA5F0000,FF020000,17000000,58FFFFFF,A1000000,04E10500000000005838B701F2C5B333929D0000120000004C000000CA5F0000FF0200001700000058FFFFFFA1000000
1786394424903,68E1050000000000,2838B701,DBC5B333,929D0000,12000000,4C000000,C45F0000,35030000,18000000,4CFFFFFF,9B000000,68E10500000000002838B701DBC5B333929D0000120000004C000000C45F000035030000180000004CFFFFFF9B000000
1786394424903,CDE1050000000000,F837B701,C5C5B333,929D0000,12000000,4C000000,C25F0000,69030000,1A000000,40FFFFFF,99000000,CDE1050000000000F837B701C5C5B333929D0000120000004C000000C25F0000690300001A00000040FFFFFF99000000
1786394424903,31E2050000000000,C837B701,AFC5B333,929D0000,12000000,4C000000,C05F0000,9E030000,1B000000,34FFFFFF,97000000,31E2050000000000C837B701AFC5B333929D0000120000004C000000C05F00009E0300001B00000034FFFFFF97000000
1786394424903,95E2050000000000,9937B701,99C5B333,929D0000,12000000,4C000000,BB5F0000,D2030000,1C000000,29FFFFFF,92000000,95E20500000000009937B70199C5B333929D0000120000004C000000BB5F0000D20300001C00000029FFFFFF92000000
1786394424903,F9E2050000000000,6937B701,83C5B333,929D0000,12000000,4C000000,B65F0000,07040000,1E000000,1DFFFFFF,8D000000,F9E20500000000006937B70183C5B333929D0000120000004C000000B65F0000070400001E0000001DFFFFFF8D000000
1786394424903,5DE3050000000000,3A37B701,6CC5B333,929D0000,12000000,4C000000,B35F0000,3B040000,1F000000,12FFFFFF,8A000000,5DE30500000000003A37B7016CC5B333929D0000120000004C000000B35F00003B0400001F00000012FFFFFF8A000000
1786394424903,C1E3050000000000,0937B701,56C5B333,929D0000,12000000,4C000000,B05F0000,70040000,20000000,06FFFFFF,87000000,C1E30500000000000937B70156C5B333929D0000120000004C000000B05F0000700400002000000006FFFFFF87000000
1786394425903,25E4050000000000,DB36B701,40C5B333,929D0000,12000000,4C000000,AC5F0000,A4040000,22000000,FBFEFFFF,83000000,25E4050000000000DB36B70140C5B333929D0000120000004C000000AC5F0000A404000022000000FBFEFFFF83000000
1786394425903,89E4050000000000,AB36B701,2AC5B333,929D0000,12000000,4C000000,A75F0000,D8040000,23000000,EFFEFFFF,7E000000,89E4050000000000AB36B7012AC5B333929D0000120000004C000000A75F0000D804000023000000EFFEFFFF7E000000
1786394425903,EEE4050000000000,7B36B701,13C5B333,929D0000,12000000,4C000000,A35F0000,0E050000,24000000,E3FEFFFF,7A000000,EEE40500000000007B36B70113C5B333929D0000120000004C000000A35F00000E05000024000000E3FEFFFF7A000000
1786394425903,52E5050000000000,4A36B701,FCC4B333,929D0000,12000000,4C000000,9D5F0000,44050000,25000000,D8FEFFFF,74000000,52E50500000000004A36B701FCC4B333929D0000120000004C0000009D5F00004405000025000000D8FEFFFF74000000
1786394425903,B6E5050000000000,1936B701,E5C4B333,929D0000,12000000,4C000000,985F0000,7A050000,26000000,CCFEFFFF,6F000000,B6E50500000000001936B701E5C4B333929D0000120000004C000000985F00007A05000026000000CCFEFFFF6F000000
1786394425903,1AE6050000000000,E835B701,CDC4B333,929D0000,12000000,4C000000,945F0000,B1050000,27000000,C0FEFFFF,6B000000,1AE6050000000000E835B701CDC4B333929D0000120000004C000000945F0000B105000027000000C0FEFFFF6B000000
1786394425903,7EE6050000000000,B635B701,B6C4B333,929D0000,12000000,4C000000,915F0000,E8050000,28000000,B4FEFFFF,68000000,7EE6050000000000B635B701B6C4B333929D0000120000004C000000915F0000E805000028000000B4FEFFFF68000000
1786394425903,E2E6050000000000,8435B701,9EC4B333,929D0000,12000000,4C000000,8C5F0000,20060000,29000000,A8FEFFFF,63000000,E2E60500000000008435B7019EC4B333929D0000120000004C0000008C5F00002006000029000000A8FEFFFF63000000
1786394425903,46E7050000000000,5235B701,86C4B333,929D0000,12000000,4C000000,885F0000,57060000,2A000000,9CFEFFFF,5F000000,46E70500000000005235B70186C4B333929D0000120000004C000000885F0000570600002A0000009CFEFFFF5F000000
1786394425903,AAE7050000000000,2035B701,6EC4B333,929D0000,12000000,4C000000,845F0000,8E060000,2B000000,90FEFFFF,5B000000,AAE70500000000002035B7016EC4B333929D0000120000004C000000845F00008E0600002B00000090FEFFFF5B000000
1786394426903,0FE8050000000000,ED34B701,56C4B333,929D0000,12000000,4C000000,7D5F0000,C6060000,2C000000,84FEFFFF,54000000,0FE8050000000000ED34B70156C4B333929D0000120000004C0000007D5F0000C60600002C00000084FEFFFF54000000
1786394426903,73E8050000000000,BD34B701,3FC4B333,929D0000,12000000,4C000000,795F0000,FC060000,2C000000,78FEFFFF,50000000,73E8050000000000BD34B7013FC4B333929D0000120000004C000000795F0000FC0600002C00000078FEFFFF50000000
1786394426903,D7E8050000000000,8D34B701,28C4B333,929D0000,12000000,4C000000,745F0000,31070000,2D000000,6DFEFFFF,4B000000,D7E80500000000008D34B70128C4B333929D0000120000004C000000745F0000310700002D0000006DFEFFFF4B000000
1786394426903,3BE9050000000000,5E34B701,11C4B333,929D0000,12000000,4C000000,715F0000,65070000,2E000000,62FEFFFF,48000000,3BE90500000000005E34B70111C4B333929D0000120000004C000000715F0000650700002E00000062FEFFFF48000000
1786394426903,9FE9050000000000,3134B701,FBC3B333,929D0000,12000000,4C000000,6D5F0000,97070000,2E000000,57FEFFFF,44000000,9FE90500000000003134B701FBC3B333929D0000120000004C0000006D5F0000970700002E00000057FEFFFF44000000
1786394426903,03EA050000000000,0534B701,E6C3B333,929D0000,12000000,4C000000,695F0000,C8070000,2F000000,4CFEFFFF,40000000,03EA0500000000000534B701E6C3B333929D0000120000004C000000695F0000C80700002F0000004CFEFFFF40000000
1786394426903,67EA050000000000,D933B701,D1C3B333,929D0000,12000000,4C000000,655F0000,F9070000,2F000000,42FEFFFF,3C000000,67EA050000000000D933B701D1C3B333929D0000120000004C000000655F0000F90700002F00000042FEFFFF3C000000
1786394426903,CCEA050000000000,AD33B701,BBC3B333,929D0000,12000000,4C000000,615F0000,2A080000,30000000,38FEFFFF,38000000,CCEA050000000000AD33B701BBC3B333929D0000120000004C000000615F00002A0800003000000038FEFFFF38000000
1786394426903,30EB050000000000,7F33B701,A5C3B333,929D0000,12000000,4C000000,5D5F0000,5C080000,30000000,2DFEFFFF,34000000,30EB0500000000007F33B701A5C3B333929D0000120000004C0000005D5F00005C080000300000002DFEFFFF34000000
1786394426903,95EB050000000000,5233B701,8FC3B333,929D0000,12000000,4C000000,5B5F0000,8E080000,31000000,23FEFFFF,32000000,95EB0500000000005233B7018FC3B333929D0000120000004C0000005B5F00008E0800003100000023FEFFFF32000000
1786394427903,F8EB050000000000,2633B701,7AC3B333,929D0000,12000000,4C000000,575F0000,C0080000,31000000,18FEFFFF,2E000000,F8EB0500000000002633B7017AC3B333929D0000120000004C000000575F0000C00800003100000018FEFFFF2E000000
1786394427903,5CEC050000000000,F932B701,64C3B333,929D0000,12000000,4C000000,565F0000,F2080000,32000000,0DFEFFFF,2D000000,5CEC050000000000F932B70164C3B333929D0000120000004C000000565F0000F2080000320000000DFEFFFF2D000000
1786394427903,C0EC050000000000,CC32B701,4EC3B333,929D0000,12000000,4C000000,555F0000,24090000,32000000,02FEFFFF,2C000000,C0EC050000000000CC32B7014EC3B333929D0000120000004C000000555F0000240900003200000002FEFFFF2C000000
1786394427903,25ED050000000000,9F32B701,38C3B333,929D0000,12000000,4C000000,545F0000,56090000,32000000,F8FDFFFF,2B000000,25ED0500000000009F32B70138C3B333929D0000120000004C000000545F00005609000032000000F8FDFFFF2B000000
1786394427903,88ED050000000000,7132B701,22C3B333,929D0000,12000000,4C000000,525F0000,89090000,33000000,EDFDFFFF,29000000,88ED0500000000007132B70122C3B333929D0000120000004C000000525F00008909000033000000EDFDFFFF29000000
