date,ref_id,pos_x,pos_y,pos_z,yaw
2026-08-03 14:59:12,11,0,0,0,239
2026-08-03 14:59:12,11,0,0,0,239
2026-08-03 14:59:12,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,239
2026-08-03 14:59:13,11,0,0,0,240
2026-08-03 14:59:13,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,240
2026-08-03 14:59:14,11,0,0,0,241
2026-08-03 14:59:14,11,0,0,0,241
2026-08-03 14:59:14,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,241
2026-08-03 14:59:15,11,0,0,0,242
2026-08-03 14:59:15,11,0,0,0,242
2026-08-03 14:59:15,11,0,0,0,242
2026-08-03 14:59:15,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,242
2026-08-03 14:59:16,11,0,0,0,243
2026-08-03 14:59:16,11,0,0,0,243
2026-08-03 14:59:16,11,0,0,0,243
2026-08-03 14:59:16,11,0,0,0,243
2026-08-03 14:59:16,11,0,0,0,243
2026-08-03 14:59:17,11,0,0,0,243
2026-08-03 14:59:17,11,0,0,0,243
2026-08-03 14:59:17,11,0,0,0,243
2026-08-03 14:59:17,11,0,0,0,243
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:17,11,0,0,0,244
2026-08-03 14:59:18,11,0,0,0,244
2026-08-03 14:59:18,11,0,0,0,244
2026-08-03 14:59:18,11,0,0,0,244
2026-08-03 14:59:18,11,0,0,0,244
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:18,11,0,0,0,245
2026-08-03 14:59:19,11,0,0,0,245
2026-08-03 14:59:19,11,0,0,0,245
2026-08-03 14:59:19,11,0,0,0,245
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:19,11,0,0,0,245
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:19,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,246
2026-08-03 14:59:20,11,0,0,0,247
2026-08-03 14:59:20,11,0,0,0,247
